,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
4199,5809,4023,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"I ran into the same issue yesterday: after multiple reboots and terminating stray daemons, I launched a plain VS Code window and saw that the SSH tunnel on port 4000 was established, yet Chrome just stalls when I navigate to http://localhost:4000. No HTTP error, just an infinite wait. Strangely, hitting an unused port like http://localhost:5000 immediately returns a connection‑refused. Could this be a TCP handshake deadlock specific to the forwarded port?",Unknown,Known Unknown,short,0.1408450704225352,0.1333333333333333,0.136986301369863,"('Technical', 'Exploratory', 'Neutral')",86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,Known Unknown,2
4339,5987,4203,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...",We need to audit all `.fsPath` usages because the shift to a non‑file scheme may break UNC path handling across the codebase.,Known,Known Unknown,long,0.2727272727272727,0.0454545454545454,0.0779220779220779,"('Professional/Formal', 'Confidence', 'Concise')",90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
3316,4501,2662,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","The feature dates to revision 67940c3, originally merged in 2006.",Knowledge,Knowledge,short,0.3,0.25,0.2727272727272727,"('Technical', 'Neutral', 'Neutral')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3833,5351,3553,numpy_numpy,issue,28446.0,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.","I previously succeeded by manually importing the Cython declarations; however, using the new NumPy 2.0.0 declarations triggers a compilation error, and I suspect—yet am not certain—that NpyIter_GetIterNext now returns a NpyIter_IterNextFunc pointer rather than the expected type.",Known,Known Unknown,short,0.3243243243243243,0.2307692307692307,0.2696629213483146,"('Technical', 'Hedging', 'Neutral')",76,76,76,76,76,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2827,3877,2019,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,I fixed the error by configuring config.gpu_options.allow_growth to True.,Knowledge,Knowledge,short,0.3333333333333333,0.2307692307692307,0.2727272727272727,"('Professional/Formal', 'Confidence', 'Neutral')",43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2253,3132,1259,pytorch_pytorch,issue,154721.0,"torch.export.export seems to produce invalid code for Tensor.split when used with meta device. I am not sure if this is something that needs to be fixed, but here is the report anyway.","When I run torch.export.export on a model that calls Tensor.split while the inputs are on the meta device, the generated script contains code that fails to compile. Could this be a bug in the exporter, or am I missing a required option? I'm submitting the issue regardless.",Irrelevant,Known Unknown,short,0.1489361702127659,0.21875,0.1772151898734177,"('Neutral', 'Exploratory', 'Expand')",27,27,27,27,27,pytorch_pytorch,issue,154721.0,Irrelevant,short,,Irrelevant,Known Unknown,"To the extent that this segment doesn’t provide enough context, I would say that the Giuliano’s model should consider it this part irrelevant for the purpose of classification.","irrelevant (but it is not completely clear, if the reference to the report means: we will not further deal with it)",known unknowns OR unknown knowns,"from this segment it is not possible to decide, if „I am not sure if this is something to be fixed“ can be answered by someone else – in that case it is unknown knowns; if nobody else can answer the question it was known unknowns ",2,3,1,Known Unknown,2
1371,1993,85,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,"Our current analysis suggests that the symptom probably originates from the functionalization implementation for the flex_attention HOP, although we cannot completely rule out interactions with the surrounding scheduler.",Knowledge,Knowledge,short,0.2857142857142857,0.7272727272727273,0.4102564102564102,"('Technical', 'Hedging', 'Expand')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1301,1916,2104,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",Related: candidate box not appearing after language switch in VSCode markdown files.,Neutral,Neutral,long,0.1666666666666666,0.0138888888888888,0.0256410256410256,"('documentation_action', 'github_native', 'Concise')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,Neutral,1
3624,4967,3145,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,"The format specification declares these files invalid, even though the shape alone determines the number of bytes.",Knowledge,Knowledge,short,0.2941176470588235,0.217391304347826,0.25,"('Professional/Formal', 'Confidence', 'Concise')",67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3479,4765,2926,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","The error stems from float(1).exp() not working; NumPy intentionally offers limited support for functions on object arrays, which were never meant to be fully integrated and may have been a design mistake, even though they are useful for container‑like purposes. Object dtypes are explicitly excluded from the Array API standard (point 4).",Knowledge,Knowledge,short,0.4615384615384615,0.375,0.4137931034482758,"('Neutral', 'Confidence', 'Neutral')",63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3536,4826,2987,numpy_numpy,issue,18004.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?","What makes `np.array([1., 2.], dtype=object)` end up as an object array—is it a built‑in NumPy rule or a later conversion that treats all outputs as objects?",Known,Known Unknown,long,0.3461538461538461,0.087378640776699,0.1395348837209302,"('Neutral', 'Exploratory', 'Concise')",64,64,64,64,64,numpy_numpy,issue,18004.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
359,527,586,pytorch_pytorch,issue,154456.0,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?","The compiled function runs without recompiles on subsequent calls within the same script execution (e.g., m(...); m(...)).",Neutral,Neutral,long,0.4117647058823529,0.046979865771812,0.0843373493975903,"('reference_format', 'Casual/Conversational', 'Concise')",28,28,28,28,28,pytorch_pytorch,issue,154456.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,"I think we have been analysing the current realised non-knowledge in the wrong way. It’s only retrospectively that most of the people see they lack this knowledge. At least, this is how I judge this case. Based on both papers, the person asking only retrospectively realises that they don’t know something, and that something might be important.","relevant, known unknowns",known unknowns OR unknown knowns,"I tend to unknown knowns, although it is not clear from the segment. It sounds as if someone else could have an answer",-1,1,1,Neutral,1
