,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,final_label,final_label_oversampled
4700,4700,4700,248,263,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",No out‑of‑memory condition is observed based on the current memory metrics.,Neutral,Neutral,short,0.1818181818181818,0.0333333333333333,0.056338028169014,"('action_items', 'Casual/Conversational', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,1,0
2277,2277,2277,2277,2372,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,"These NUMA errors are directly caused by the fact that the Microsoft‑provided WSL2 kernel lacks NUMA support, per the error message.",Knowledge,Knowledge,short,0.3333333333333333,0.2916666666666667,0.3111111111111111,"('Neutral', 'Confidence', 'Neutral')",51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,0
5800,5800,5800,1348,1411,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,Documentation indicates that these files are considered invalid and that the byte size follows from the shape dimensions.,Neutral,Neutral,short,0.3888888888888889,0.3043478260869565,0.3414634146341463,"('community_reference', 'Casual/Conversational', 'Neutral')",67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,1,0
4941,4941,4941,489,514,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,Mention of alternative approaches for detecting aliasing.,Neutral,Neutral,short,0.0,0.0,0.0,"('timeline_status', 'Professional/Formal', 'Neutral')",24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,1,0
5534,5534,5534,1082,1130,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Tagging @installer-team to review the installation outcome.,Neutral,Neutral,short,0.1428571428571428,0.0588235294117647,0.0833333333333333,"('community_reference', 'Casual/Conversational', 'Expand')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,1,0
2476,2476,2476,2476,2579,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","Hey folks, just a heads‑up—everything was fine once I switched to Linux. I did a clean Ubuntu 18.04 install, set up CUDA for TensorFlow, and on my GTX 1060 the LSTM training runs without the Windows glitches.",Knowledge,Knowledge,long,0.3783783783783784,0.1333333333333333,0.1971830985915493,"('Casual/Conversational', 'Hedging', 'Concise')",55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,0,0
1060,1060,1060,1060,1104,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,"The failure originates from this line, which is incompatible with the PT2 compilation pipeline.",Knowledge,Knowledge,short,0.2857142857142857,0.3636363636363636,0.32,"('Technical', 'Neutral', 'Neutral')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,0,0
5957,5957,5957,1505,1574,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.",The build environment and f2py version details have been noted for reference.,Neutral,Neutral,short,0.0833333333333333,0.03125,0.0454545454545454,"('social_acknowledgment', 'Technical', 'List')",75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,1,0
1772,1772,1772,1772,1851,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",It seems the error stemmed from an old cuDNN installed by conda; removing those packages and installing TensorFlow with pip likely resolves the conflict.,Knowledge,Knowledge,long,0.2916666666666667,0.0693069306930693,0.112,"('Professional/Formal', 'Hedging', 'Concise')",39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,0,0
5233,5233,5233,781,819,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.","Following the pip installation, the Python runtime detected the system‑provided CUDA and cuDNN libraries.",Neutral,Neutral,long,0.2857142857142857,0.0396039603960396,0.0695652173913043,"('scope_statement', 'Professional/Formal', 'List')",39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,1,0
70,70,70,70,78,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,This behavior stems from how flex_attention HOP is functionalized in the code.,Knowledge,Knowledge,short,0.25,0.2727272727272727,0.2608695652173913,"('Technical', 'Exploratory', 'Neutral')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,0
1045,1045,1045,1045,1089,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,"The root cause is the offending line of code, which is not PT2‑compatible and therefore breaks the compilation pipeline.",Knowledge,Knowledge,short,0.2631578947368421,0.4545454545454545,0.3333333333333333,"('Technical', 'Hedging', 'Expand')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,0,0
3014,3014,3014,3014,3145,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,"The format specification declares these files invalid, even though the shape alone determines the number of bytes.",Knowledge,Knowledge,short,0.2941176470588235,0.217391304347826,0.25,"('Professional/Formal', 'Confidence', 'Concise')",67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,0,0
5257,5257,5257,805,843,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,Switching from cuDNN 7.0.5.15‑1 to cuDNN 7.4.2.24 removes the problem in the described environment.,Neutral,Neutral,short,0.2857142857142857,0.1739130434782608,0.2162162162162162,"('test_ci_status', 'Casual/Conversational', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,1,0
2212,2212,2212,2212,2303,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","Starting with TensorFlow 2.14, the framework includes a convenient CUDA package that bundles all the necessary NVIDIA libraries—cuDNN, cuFFT, and cuBLAS. To get them, you simply add the extra requirement when installing: `pip install ""tensorflow[and-cuda]""`.",Knowledge,Knowledge,short,0.2,0.28,0.2333333333333333,"('Casual/Conversational', 'Exploratory', 'Expand')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,0
3088,3088,3088,3088,3224,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",Issue #29199 documents a defect in the MSVC check code.,Knowledge,Knowledge,short,0.4,0.2666666666666666,0.32,"('Professional/Formal', 'Neutral', 'Concise')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,0,0
5409,5409,5409,957,1002,tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","The stack trace includes a gRPC RPC failure with status ""Unavailable: Socket closed"" occurring during XrtComputationClient handle release.",Neutral,Neutral,long,0.3888888888888889,0.0510948905109489,0.0903225806451613,"('information_request', 'Casual/Conversational', 'Expand')",48,48,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1,1,0
5906,5906,5906,1454,1522,numpy_numpy,issue,28721.0,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"Memmaps are taking the slow route due to the `ndarray` type check, which leads to a giant mask creation.",Neutral,Neutral,short,0.3157894736842105,0.25,0.2790697674418604,"('documentation_action', 'Casual/Conversational', 'Concise')",73,73,73,73,73,numpy_numpy,issue,28721.0,Known,short,,,,,,,,2,2,1,1,0
4042,4042,4042,4042,4220,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"The transition to the vscode‑userdata scheme commenced with commit 1157e96, after which I applied this scheme uniformly to all user data to enable atomic writes.",Knowledge,Knowledge,short,0.44,0.4230769230769231,0.4313725490196078,"('Professional/Formal', 'Exploratory', 'Concise')",91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0,0
5324,5324,5324,872,913,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Related discussion in #1234 about enabling GPU memory growth.,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'github_native', 'Concise')",43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,1,0
1794,1794,1794,1794,1873,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,Encountered identical failures on a CUDA 9.0 / cuDNN 7.0.5.15‑1 stack under Ubuntu 16.04 with TensorFlow 1.12; migrating to cuDNN 7.4.2.24 resolved the issue.,Knowledge,Knowledge,short,0.3333333333333333,0.3478260869565217,0.3404255319148936,"('Technical', 'Hedging', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,0,0
