,statement,toxic,is_toxic
3727,"Esta gente no sabe nada de economía, solo gritan y hablan para confundir a la gente.",0,0
3865,"Si bien la mayoría de las personas de la Generación Z no está segura de su partido político a futuro, o de cualquier partido, la información sugiere que muchas se inclinarán hacia el partido Demócrata, aunque se aprecia una tendencia creciente entre personas de entre 18 y 29 años a identificarse como independientes",0,0
3093,"Y se aprovechan de la indiferencia que tienen aquellos que aún viven en el pasado, y así perpetúan este postizo sentimiento de superioridad, que se mide en idas y venidas a San Sebastián y en la cantidad de abertzales y nacionalistas que votan y se encargan de las Instituciones",0,0
4662,"Gracias a su resistencia, los ndowe han logrado preservar su identidad, su cultura, su lengua, su memoria, su cohesión, su diversidad, su sabiduría, su talento, su belleza, su alegría, su generosidad, su espiritualidad, su humanidad, y su aportación al desarrollo y al progreso de Guinea Ecuatorial y de África.",0,0
3205,"El mundo no necesita más impunidad, necesita justicia y libertad.",0,0
4644,"La gente se regía por el idioma, por eso el fang se habla en Gabón, Camerún y en Guinea Ecuatorial, porque era una región",0,0
4615,"Actualmente la RAE prefiere el uso del término «español» en lugar del término «castellano», a pesar de considerar válidos ambos para referirse al nombre oficial del idioma; aunque también considera al castellano un dialecto del español que se habla en la región española de Castilla.",0,0
3074,"Pero llegado a este punto, tengo que linkaros otra página, un poco petardera, pero quién no tiene una petarda inside?",0,0
3654,"hay reportes de astronautas con rostro ""triste"" observando la tierra desde la estacion espacial, objetos extraños que orbitan en el espacio, y una estructura misteriosa que se encuentra dentro de la estacion.",0,0
3610,"llega un momento en la vida en que todo hombre conoce la versión original, y más allá de eso, aprende un poco de inglés y escucha y dice «aaah, esto dice en inglés!?» y se siente alegre y ñoño y estúpido a la vez y bueno, no encuentra con quién compartir soberano descubrimiento… ",0,0
2661,entonces yo me fui para el sur y aprendí los secretos de la tierra y conocí a los indígenas que me enseñaron como hablar con los versos que siempre nos dejan con el alma hecha pedazos,0,0
2732,"Pero, lo más interesante es que yo estaba todo mojado.",0,0
3496,"Mira ese maldito nopal que me salió en la frente, no sé si reír o llorar",0,0
3525,"No hay lugar para la homofobia, la discriminación racial y la misoginia. Si realmente desea apoyar a las mujeres, primero debe revisar su lenguaje y pensamiento para que no sean dañinos para la comunidad.",0,0
4567,"Winaq es un concepto que significa ""la integralidad de la persona humana"" en al menos 15 de los 23 dialectos mayas que se hablan en Guatemala, añadió Lux",0,0
4423,Las personas que sufren de misofonía menudo se sienten alienadas y incomprendidas porque otros pueden considerarse las histéricas o demasiado sensibles,0,0
4370,"El hecho de que un jurado, sobre todo el de un premio prestigioso, llegue a interesarse por mí, un hombre de una zona del mundo cenicienta y triste, a leerme y a preferirme por delante de unos autores mucho más prestigiosos da fe del milagro de la literatura",0,0
4305,"perpetúa la percepción pública de que los científicos no se han puesto de acuerdo, lo cual es engañoso en el caso del cambio climático",0,0
2746,"Este comportamiento bipolar del gobierno uruguayo, le ha evidenciado rechazos no sólo a lo interno, de las fuerzas que conviven en el Frente Amplio, sino con sus amiguetes cercanos, Brasil y Paraguay le asignaron la responsabilidad de la situación",0,0
4425,"Las desgracias familiares, como un divorcio, perder a alguien de la familia o si alguien padece depresión o alguna enfermedad pueden resultar un suceso muy traumático",0,0
3724,"El racismo y la discriminación se han convertido en uno de los mayores problemas a nivel mundial, desde el apartheid sudafricano hasta la xenofobia en muchos países. Estas desigualdades dejan una huella profunda en la población y la lucha contra ellas debe ser continua.",0,0
4579,"Dependiendo de la región de donde provinieran los inmigrantes, había costumbres y dialectos diferentes",0,0
2503,"Y comparto totalmente lo de la gestión de minutos, entiendo que Zidane estaba cagado por conservar la victoria pero al menos le podía haber dado los 15 minutos a Mariano",0,0
3675,"Deseaba un mundo donde no sufriLos gallegos son un pueblo que desde hace mucho tiempo ha luchado por la independencia y la autonomía, y lo hacen con gran orgullo y pasión. Esta es la razón por la que es una lástima que este tipo de perspectivas sean ignoradas por los políticos de la región.",0,0
3266,"El machismo es una actitud persistente en la cultura, es preciso cambiar la mentalidad para erradicarlo",0,0
2737,"Hola,tenemos una perra de año y medio,y salir con ella a la calle a veces es una tortura,no se a relacionado mucho con los perros y cuando nos cruzamos con uno le entra ladrando,ve a uno en la acera de enfrente se pone como una fiera",0,0
3718,"""Él mismo se ha colocado en la lista del régimen, violando las leyes y los derechos humanos, y ahora se retira con su familia para evitar ser acusado de crímenes de lesa humanidad.""",0,0
3544,"Cheto no me mires así, tengo la razón y sabés que estoy diciendo verdad.",0,0
4177,"Nos sigue quedando sus gentes que son humildes, las marías jugando al bingo, los niños con la pelota a pesar de estar prohibido, los que se quedan hasta última hora porque es cuando mas tranquilo se está y que además se llevan en sus retinas ese atardecer por Puerto Sherry",0,0
4505,"Los bubis tienen una cultura rica y diversa, con sus propios mitos, ritos, lenguas y artesanías",0,0
4664,Los ndowe son un pueblo pacifico y trabajador,0,0
3709,La sociedad debería abrazar la diversidad sexual y dar libertad a los homosexuales para que vivan plenamente su identidad sin juicios y prejuicios.,0,0
4098,"Mientras la tristeza no es patológica, la depresión sí lo es y requiere de un tratamiento especializado",0,0
3498,De ahí que la retirada de la obligatoriedad de la vacuna sea una exigencia cierta por parte de la comunidad médica; y que deberían exigirse estándares de calidad y seguridad aplicados a los medicamentos y vacunas previstos para inmunizar a la población.,0,0
3682,"Me gustaba que las mujeres me respetaran tal y como soy y que me dijeran cariñosamente """"amiga"""" o """"hermana"""" para mostrarme el afecto, pero nada más.",0,0
4882,"Hacer chistes sobre un fascista muerto conlleva 1 año en prisión, pero gentuza como esta hacen lo que les da la real gana. Welcome to Spain. https://t.co/jSV9zD481s",0,0
2761,"Los Sirios no toman ligeramente los extremos ataques genocidas en el pueblo árabe por el Nuevo Orden Mundial, aparentemente, y han considerado invasión con derecho preferente del espacio estadounidense y Británico, para detener esto, pero al parecer, los Andromedanos y los Reptilianos, así como los Hombres Polilla, no permitirán esto por razones propias, como ya ha sido descrito.",0,0
2536,"es la idiosincrasia del pueblo indio fuertemente influenciada por su religion: la sociedad de castas, la vida que a cada uno le toca vivir, la ascension en la rueda de las reencarnaciones si se mejora el karma… algo incomprensible para nuestros ojos occidentales",0,0
2673,"debe hacer lo posible para desencadenar el ataque final y, donde no pueda hacerlo, afrontar la derrota, pero no debe pronunciar jamás un imbele y derrotista ""vade retro Satana"", que equivale a implorar estúpidamente la tolerancia o el perdón del enemigo de clase",0,0
4105,Comida Saludable🍌🧀🍅 e Higiene💦???!!,0,0
3838,"Es un tratamiento cosmético sencillo y de efecto inmediato para aquellas mujeres que no están satisfechas con el aspecto de sus pestañas porque son muy rectas, son muy rubias, son escasas o desean un efecto de mayor espesor, entre otras razones",0,0
2609,"El lenguaje inclusivo es una propuesta que busca evitar el uso sexista o discriminatorio del lenguaje, y promover la representación equitativa de los géneros, mediante el empleo de recursos como la duplicación de términos, el uso de la arroba, la e o la x, o la alternancia de género",0,0
4780,"Mi nuevo libro es de poemas. Es un proyecto pequeñito, con sorpresas, colaboraciones de muerte y hecho con un respeto tremebundo al género.",0,0
3731,"Esta discriminación ha llegado a ser una práctica común entre los adolescentes, quienes son particularmente proclives a la aceptación de los estereotipos contribuyendo así la aceptación y perpetuación de la homofobia.",0,0
2758,Es triste ver como la fiesta de los diferentes pueblos se pierden con los tiempos.,0,0
3368,ahora quieren obligar al pueblo a comer y hacer cosas que no son y no estan en su naturaleza en ,0,0
3553,"El preservativo debe usarse siempre, desde el inicio hasta el final de cada relación sexual, ya sea vaginal, anal u oral, dado que el semen y los fluidos vaginales no deben estar en contacto",0,0
4144,"No me gusta usar el audífono, me siento raro, como si fuera un extraterrestre. Prefiero ser sordito y leer los labios",0,0
2768,Debemos trabajar juntos para erradicar el racismo y la xenofobia.,0,0
4681,"movimientos sociales, gremios, partidos políticos, madres y abuelas de Plaza de Mayo, hijos de desaparecidos, padres y madres de las víctimas de Cromañón, referentes villeros y centros de estudiantes",0,0
4577,"Pues ésos son los verdaderos dioses del hombre blanco, y enseñó a los Fang a adorarlos",0,0
3768,"el bueno, como le enseñaron sus papis, tendría que dejarse vapulear, ya que no podría zurrarles a todos como Peter Parker lo hace con Flash Thompson en la Spiderman de Sam Raimi",0,0
4942,Un grupo de ultraderecha ataca la redacción de ‘La Repubblica’ https://t.co/EplBP0hx1d vía @elpais_inter,0,0
3710,Ellos no quieren gente bien alojada con la panza llena y una educación adecuada porque entonces serían mucho más difíciles de controlar.,0,0
2765,"Cuando una injusticia percibida entra en nuestra experiencia, sin importar cuán significativa o si nos percibimos a nosotros mismos como la causa o el efecto - podríamos inicialmente reaccionar con las fuertes emociones del victimismo o la molestia, pero este desorden emocional y distorsión se puede transformar rápidamente experimentando comprensión > compasión - > perdón --> aprecio.",0,0
3101,"Muchos culpan a los bancos, a las corporaciones, gobiernos o a las personas que trabajan en ellos, pero éstas no son personas malas o codiciosas.",0,0
3303,Estas actitudes de exclusión generaban un sentimiento de alienación que se manifestaba en el rechazo a la integración y la falta de compromiso para con la sociedad mexicana.,0,0
4376,"Habla de la asistencia prestada a los inválidos, a muchachos con el síndrome de Down, a niños autistas, gracias a la colaboración con un grupo de médicos no cristianos (y aquí los ojos le brillan más que de costumbre); habla de una pobreza muy extendida, sobre todo después de la caída del Muro de Berlín, y de ancianos, que en Cuba son muchos gracias también al eficiente servicio de asistencia, relegados al margen de la vida familiar, hasta el punto de representar una especie de emergencia social.",0,0
2942,"Yo como de todo, pero el famoso ""Chicharrón"" me sabe a basura, no hay quien lo coma, es demasiado frito y sucio.",0,0
4676,"Vedia, realizará una misa en el hall de la Estación de tren Constitución en recuerdo de Mauricio Silva",0,0
3241,"Era tan zurdo, que hasta se cambiaba las luces del auto.",0,0
3114,"No se sientan confiados de que ya existe una vacuna, pues eso hará que se relajen las medidas de salud y se nos vuelvan a incrementar los casos y las defunciones”, alertó el gobernador en sus redes sociales",0,0
